keggEntryID	geneSymbol	pathwayEntry	pathwayName	pathwayClass	type
79888	LPCAT1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
254531	LPCAT4	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
10162	LPCAT3	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
10434	LYPLA1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
23659	PLA2G15	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
11313	LYPLA2	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
10908	PNPLA6	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
375775	PNPLA7	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
56261	GPCPD1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
1103	CHAT	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
43	ACHE	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
1119	CHKA	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
1120	CHKB	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
162466	PHOSPHO1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
9468	PCYT1B	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
5130	PCYT1A	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
85465	SELENOI	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
55500	ETNK1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
55224	ETNK2	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
5833	PCYT2	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
64850	ETNPPL	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
10400	PEMT	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
1040	CDS1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
8760	CDS2	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
51365	PLA1A	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
9791	PTDSS1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
81490	PTDSS2	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
23761	PISD	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
9489	PGS1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
54675	CRLS1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
6901	TAZ	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
9926	LPGAT1	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
10423	CDIPT	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
79143	MBOAT7	hsa00564	Glycerophospholipid metabolism	Metabolism; Lipid metabolism	gene
8540	AGPS	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8611	PLPP1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8613	PLPP3	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8612	PLPP2	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
85465	SELENOI	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
56994	CHPT1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
10390	CEPT1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
387521	PEDS1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
387522	PEDS1-UBE2V1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8399	PLA2G10	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
26279	PLA2G2D	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
30814	PLA2G2E	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
50487	PLA2G3	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
64600	PLA2G2F	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
81579	PLA2G12A	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
84647	PLA2G12B	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5319	PLA2G1B	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5322	PLA2G5	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5320	PLA2G2A	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
391013	PLA2G2C	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
123745	PLA2G4E	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5321	PLA2G4A	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8681	JMJD7-PLA2G4B	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
100137049	PLA2G4B	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8605	PLA2G4C	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
283748	PLA2G4D	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
255189	PLA2G4F	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
8398	PLA2G6	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
151056	PLB1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
11145	PLAAT3	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
254531	LPCAT4	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
133121	ENPP6	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5168	ENPP2	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
79153	GDPD3	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
284161	GDPD1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
255043	TMEM86B	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5337	PLD1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5338	PLD2	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
23646	PLD3	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
122618	PLD4	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
7368	UGT8	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
9514	GAL3ST1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
54947	LPCAT2	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
79888	LPCAT1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5048	PAFAH1B1	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5049	PAFAH1B2	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5050	PAFAH1B3	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
7941	PLA2G7	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
5051	PAFAH2	hsa00565	Ether lipid metabolism	Metabolism; Lipid metabolism	gene
10558	SPTLC1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
9517	SPTLC2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
55304	SPTLC3	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
2531	KDSR	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
29956	CERS2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
204219	CERS3	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
10715	CERS1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
79603	CERS4	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
253782	CERS6	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
91012	CERS5	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
427	ASAH1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
56624	ASAH2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
340485	ACER2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
125981	ACER1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
55331	ACER3	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8560	DEGS1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
123099	DEGS2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
259230	SGMS1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
166929	SGMS2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
6609	SMPD1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
6610	SMPD2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
55512	SMPD3	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
55627	SMPD4	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
339221	ENPP7	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
64781	CERK	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8611	PLPP1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8613	PLPP3	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8612	PLPP2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
81537	SGPP1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
130367	SGPP2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8877	SPHK1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
56848	SPHK2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8879	SGPL1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
7357	UGCG	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
2629	GBA	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
57704	GBA2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
9331	B4GALT6	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
2720	GLB1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
7368	UGT8	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
2581	GALC	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
9514	GAL3ST1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
410	ARSA	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
4758	NEU1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
10825	NEU3	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
129807	NEU4	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
4759	NEU2	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
2717	GLA	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
5660	PSAP	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
768239	PSAPL1	hsa00600	Sphingolipid metabolism	Metabolism; Lipid metabolism	gene
8399	PLA2G10	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
26279	PLA2G2D	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
30814	PLA2G2E	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
50487	PLA2G3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
64600	PLA2G2F	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
81579	PLA2G12A	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
84647	PLA2G12B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5319	PLA2G1B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5322	PLA2G5	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5320	PLA2G2A	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
391013	PLA2G2C	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
123745	PLA2G4E	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5321	PLA2G4A	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
8681	JMJD7-PLA2G4B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
100137049	PLA2G4B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
8605	PLA2G4C	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
283748	PLA2G4D	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
255189	PLA2G4F	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
8398	PLA2G6	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
151056	PLB1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
11145	PLAAT3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5742	PTGS1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5743	PTGS2	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
9536	PTGES	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
80142	PTGES2	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
10728	PTGES3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
873	CBR1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
874	CBR3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
127281	PRXL2B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
6916	TBXAS1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5730	PTGDS	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
27306	HPGDS	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
8644	AKR1C3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
5740	PTGIS	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
240	ALOX5	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
4048	LTA4H	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
8529	CYP4F2	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
4051	CYP4F3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
4056	LTC4S	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2678	GGT1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2687	GGT5	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
257202	GPX6	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2882	GPX7	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2877	GPX2	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2878	GPX3	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2876	GPX1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2880	GPX5	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
493869	GPX8	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1571	CYP2E1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1573	CYP2J2	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
113612	CYP2U1	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1579	CYP4A11	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
284541	CYP4A22	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1557	CYP2C19	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
11283	CYP4F8	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
239	ALOX12	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
242	ALOX12B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
247	ALOX15B	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1555	CYP2B6	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1558	CYP2C8	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
1559	CYP2C9	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
2053	EPHX2	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
246	ALOX15	hsa00590	Arachidonic acid metabolism	Metabolism; Lipid metabolism	gene
8399	PLA2G10	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
26279	PLA2G2D	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
30814	PLA2G2E	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
50487	PLA2G3	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
64600	PLA2G2F	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
81579	PLA2G12A	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
84647	PLA2G12B	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
5319	PLA2G1B	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
5322	PLA2G5	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
5320	PLA2G2A	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
391013	PLA2G2C	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
123745	PLA2G4E	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
5321	PLA2G4A	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
8681	JMJD7-PLA2G4B	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
100137049	PLA2G4B	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
8605	PLA2G4C	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
283748	PLA2G4D	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
255189	PLA2G4F	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
8398	PLA2G6	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
151056	PLB1	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
11145	PLAAT3	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
246	ALOX15	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1544	CYP1A2	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1558	CYP2C8	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1559	CYP2C9	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1557	CYP2C19	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1573	CYP2J2	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1571	CYP2E1	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
1576	CYP3A4	hsa00591	Linoleic acid metabolism	Metabolism; Lipid metabolism	gene
8399	PLA2G10	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
26279	PLA2G2D	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
30814	PLA2G2E	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
50487	PLA2G3	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
64600	PLA2G2F	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
81579	PLA2G12A	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
84647	PLA2G12B	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
5319	PLA2G1B	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
5322	PLA2G5	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
5320	PLA2G2A	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
391013	PLA2G2C	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
123745	PLA2G4E	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
5321	PLA2G4A	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
8681	JMJD7-PLA2G4B	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
100137049	PLA2G4B	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
8605	PLA2G4C	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
283748	PLA2G4D	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
255189	PLA2G4F	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
8398	PLA2G6	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
151056	PLB1	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
11145	PLAAT3	hsa00592	alpha-Linolenic acid metabolism	Metabolism; Lipid metabolism	gene
